,type,bedroom,bathroom,size(sqft),address,price,lat,long,url
3954,Appartement, 1 ½ ou 2 ½,1,550,"7385 Rue St-Hubert, Montréal, QC H2R 2N4, Canada",1 240,45.542201,-73.616089,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/new-semi-furnished-condo-for-rent-1-month-free/1575588109
3955,Appartement,3 1/2,1,1 000,"7385 Rue St-Hubert, Montréal, QC H2R 2N4, Canada",1 815,45.542201,-73.616089,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/new-2-floor-penthouse-w-private-rooftop-terrace-1-month-free/1575588795
3956,Appartement, 6 1/2 et coin détente,2,1 100,"131 Rue de Gentilly, Laval, QC H7K 1S8, Canada",1 175,45.6139249,-73.7294777,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/appartement-4-et-demi-a-louer-vimont/1582104239
3957,Appartement, 1 ½ ou 2 ½,1,Non disponible,"1951 Maisonneuve, Montréal, QC, H2K 2C9",1 125,45.524584,-73.5528754,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/le-village-quartier-ste-marie-apt-a-louer-2-1-2-studio-to-rent/1576200379
3958,Appartement,3 1/2,1,Non disponible,"1951 Maisonneuve, Montréal, QC, H2K 2C9",1 375,45.524584,-73.5528754,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/le-village-quartier-sainte-marie-apt-a-louer-3-1-2-1bdr-to-rent/1576200393
3959,Appartement,4 1/2,1,1 000,"754 Rue Walnut, Montréal, QC H4C 3E5, Canada",1 900,45.4731756,-73.5947139,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-5-condo-st-henri-atwater-market-a-c-quartz-3-bedroom/1579431257
3960,Appartement, 3 1/2 et coin détente,1,300,", laval H7L2P7 QC, Canada",850,45.6082752,-73.7810989,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/grand-3-1-2-propre-et-ensoleille-a-louer/1582102262
3961,Appartement,3 1/2,1,910,", Montreal H2V 0A2 QC, Canada",1 520,45.5210327,-73.597494,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-3-1-2-loft-mile-end-::-big-3-1-2-loft-mile-end/1582102004
3962,Appartement,3 1/2,1,624,"8365 Boul du St-Laurent, Brossard, QC, J4X 0B9",1 375,45.4505788,-73.4936713,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/2021-grands-condos-3-5-neufs-a-louer-juin-brossard-sur-le-fleuve/1505786419
3963,Appartement,4 1/2,1,830,"2438 Boulevard Pie IX, H1V 2E5, Montreal, QC",1 490,45.5523337,-73.5480949,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-4-meuble-ac-a-louer-metro-pie-ix/1582086718
3964,Appartement,3 1/2,1,350,"1639 Av. Camille Paquet, Montréal, QC H2C 1J9, Canada",700,45.5659744,-73.6595885,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tres-beau-3-pieces-a-louer/1582086242
3965,Appartement,4 1/2,1,850,"R. Villeneuve, Montréal-Nord, QC H1G 1M5, Canada",890,45.6217375,-73.6228744,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-eau-chauffage-inclus-montreal-nord/1582068276
3966,Appartement,4 1/2,1,750,"4413 B Rue Fabre, Montréal, QC H2J 3V2, Canada",1 350,45.531147,-73.574602,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-4-1-2-1-octobre-ou-novembre/1582067871
3967,Appartement,3 1/2,1,700,"2070 Rue Sauvé E, Montréal, QC H2B 1A7, Canada",835,45.5682991,-73.645428,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-ahuntsic/1582067831
3968,Appartement,4 1/2,1,900,"Montreal, QC H1E 3C5, Canada",1 150,45.6372917,-73.5968326,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-for-rent-montreal/1582067699
3969,Appartement,4 1/2,1,1 000,"700 Chem. du Bord-de-l'Eau, Laval, QC H7X 1W1, Canada",1 350,45.5205232,-73.8158161,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/logement-a-louer-4-1-2/1582066106
3970,Appartement,4 1/2,1,900,"2295 Rue Marmier, Longueuil, QC J4K 4V1, Canada",920,45.516945,-73.47929,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/vieux-longueuil-grand-4-a-louer-chauffe-et-eau-chaude-fourni/1580298720
3971,Appartement,5 1/2,1,1 450,"529 Av. Émile Legrand, Montréal, QC H1N 3H3, Canada",1 500,45.5788942,-73.5145997,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-en-cours-de-renovation-pres-pour-1er-septembre/1581609898
3972,Appartement,5 1/2,1,900,"H2G1G7, Canada",1 800,45.5425261,-73.6019402,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/un-mois-gratuit-51-2-tres-ensoleille/1581609364
3973,Appartement,3 1/2,1,50,"Rue Notre-Dame-de-Fatima, Laval, QC H7G 4V8, Canada",750,45.5882399,-73.6916756,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/appattement-3-1-2-a-louer/1581608505
3974,Appartement, 3 1/2 et coin détente,1,700,"537 Av. Émile Legrand, Montréal, QC H1N 3H3, Canada",750,45.5788955,-73.5146099,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-3-1-2-libre-immediatement/1581607866
3975,Appartement,3 1/2,1,650,"625 Av. Mercille, Saint-Lambert, QC J4P 2M1, Canada",975,45.5013541,-73.506605,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/3-1-2-a-st-lambert/1581607549
3976,Appartement, 3 1/2 et coin détente,1,775,"4064 rue Parthenais, Montréal, QC, H2K 3T9",1 100,45.533252,-73.564783,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-avec-piece-double-dispo-maintenant-au-plateau-mont-royal/1581604349
3977,Appartement,4 1/2,1,1 075,"1999 Rue Holmes, Saint-Hubert, QC J4T 1R4, Canada",1 400,45.4944352,-73.4730783,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/4-1-2-a-saint-hubert-a-louer/1581606348
3978,Appartement,4 1/2,1,1 000,"71e Avenue, Montréal, QC H1C, Canada",1 000,45.6590669,-73.5565866,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-a-louer/1581606443
3979,Appartement,6 1/2,1,1 200,", HOCHELAGA  H1W 2Z8 QC, Canada",1 650,45.5419838,-73.5406706,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/rdc-5-1-2-avec-cour-homa/1576093734
3980,Appartement,5 1/2,1,975,"Saint-Émile, H1L5M9, Montréal, QC",1 025,45.5962844,-73.5221789,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-a-loue/1581604391
3981,Appartement,6 1/2,3,Non,"1212 Avenue des Pins Ouest, Montreal, QC, H3G 1A9",3 220,45.5027115,-73.5832824,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/the-horizon-tower-4-bedroom-3-bathroom-for-rent/1581594484
3982,Appartement,4 1/2,1,680,", Montreal H1K 4V3 QC, Canada",830,45.6103417,-73.5433179,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/yves-prevost-anjou-4-1-2/1579812365
3983,Appartement,3 1/2,1,625,"4400 sainte catherine ouest, Montreal, QC, H3Z 1R3",1 166,45.4826164,-73.5909416,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-to-for-rent-westmount-31-2-3-1-2-1-bedroom-august/1505846114
3984,Appartement,4 1/2,2,1 000,"3620, boulevard Saint-Elzéar Ouest, Laval, QC, H7M 1E2",1 575,45.5697522,-73.7726033,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/4-condo-neuf-a-louer-a-laval-pres-du-marche-440/1505787579
3985,Appartement,3 1/2,1,1,"3485 Avenue Ellendale, Montréal, QC H3S 1W8, Canada",1 114,45.5005971,-73.6287092,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-renove-electros-en-inox-renovated-1-bedroom/1564737500
3986,Appartement,3 1/2,1,Non,"2121 Saint Mathieu, Montreal, QC, H3H 2J3",1 299,45.4951018,-73.5810117,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/gorgeous-1-bedroom-apartment-downtown-available-now/1556963151
3987,Appartement,4 1/2,1,761,"8325 Ave Christophe-Colomb, Montreal, QC H2P, Canada",1 760,45.5496025,-73.62684,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appart-4-1-2-flambant-neuf-a-louer-a-villeray-avec-garage/1580129882
3988,Appartement,6 1/2,2,Non,"1212 Avenue des Pins Ouest, Montreal, QC, H3G 1A9",3 160,45.5027115,-73.5832824,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/the-horizon-tower-4-bedroom-2-bathroom-for-rent/1581594485
3989,Appartement,5 1/2,1,850,"656 Rue Jarry E, Montréal, QC H2P 1V9, Canada",1 185,45.5449947,-73.6272904,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-51-2-villeray-a-deux-minutes-de-marche-du-metro-jarry/1580424222
3990,Appartement,5 1/2,1,850,"4529 Rue Hutchison, Montreal, QC H2V 4A1, Canada",1 600,45.516652,-73.5904267,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/au-pied-du-mt-royal-4529-hutchison-chauffage-inclus/1581600339
3991,Appartement,3 1/2,1,550,"Rue Hochelaga, Québec, Canada",850,45.573225,-73.5357955,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/big-3-1-2-metro-prefontaine/1581599035
3992,Appartement,3 1/2,1,844,"329 Rue Notre Dame E, Montréal, QC H2Y 3C5, Canada",2 000,45.510036,-73.5528242,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/awesome-3-1-2-in-old-port-all-included/1581598726
3993,Appartement,3 1/2,1,500,"8058 Av. des Érables, Montréal, QC H2E 2S3, Canada",730,45.5557784,-73.6158499,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-3-1-12-a-louer/1581598258
3994,Appartement, 1 ½ ou 2 ½,1,1 000,"5125 Bd Rosemont, Montréal, QC H1T 2G1, Canada",1 250,45.5713548,-73.5647642,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tout-inclus-nouveau-loft-all-included-new-loft/1535845739
3995,Appartement, 7 1/2 +,1,1 400,"J4K2K7, Canada",1 400,45.5163,-73.482927,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/grand-5-1-2-longueuil-renove-a-louer-wi-fi-inclus/1581580328
3996,Appartement,4 1/2,1,675,"2125 Dandurand, Montréal H2G1Z2 QC",1 300,45.541098,-73.584286,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-4-renove-dans-rosemont-la-petite-patrie-1300-mois/1581573438
3997,Appartement,4 1/2,1,800,"Av. Van Horne, Montréal, QC, Canada",1 400,45.5078761,-73.6255702,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/location-appartement-4-1-2-outremont/1581586341
3998,Appartement,4 1/2,1,800,"5564 Pl. Basile Patenaude, Montréal, QC H1Y 3E4, Canada",480,45.5443963,-73.579498,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-4-et-demi-cooperative-dhabitation-rosemont-petite-patrie/1581526254
3999,Appartement,3 1/2,1,600,"5505 Avenue Platon, Brossard, QC J4W 2P9, Canada",895,45.4741465,-73.478233,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/beautiful-brossard-apartment-for-rent-3-1-2/1532209123
4000,Appartement,4 1/2,1,800,"2747 Rue Hochelaga, Montréal, QC H2K 1J9, Canada",1 300,45.5374565,-73.5575311,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-4-1-2-a-louer-ville-marie-est-hogan-hochelaga/1581591498
4001,Appartement,5 1/2,1,666,"4201 48e Rue, Montréal, QC H1Z 1L2, Canada",850,45.5818081,-73.6218142,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-entierement-renove-disponible-immediatement/1581591336
4002,Appartement,4 1/2,1,925,"2960 Bd Saint-Joseph, Lachine, QC H8S 2P4, Canada",1 650,45.4337639,-73.6904342,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lachine-waterfront-furnished-4-5-wifi-a-c-utilities-included/1581589596
4003,Appartement,3 1/2,1,600,"3620 Lorne Crescent, H2X2B1, Montreal, QC",1 000,45.5083094,-73.5785777,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/one-bedroom-2-5-2-min-walk-to-mcgill-ac-furniture-for-sale/1581428058
4004,Appartement,4 1/2,1,900,"1606 Rue Ottawa, Montréal, QC H3C 0V7, Canada",1 880,45.4890194,-73.5648143,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-voir-a-griffintown-750-de-remise-hexagone-1/1577005986
4005,Appartement,3 1/2,1,1,"Ru mont cassin, H3n 1w9, Montréal, QC",725,45.5406444,-73.6683297,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-sous-louer/1581585432
4006,Duplex/Triplex, 5 1/2 et coin détente,2,1 500,"3325 Rue de l'Université, Saint-Hubert, QC J3Y 5R3, Canada",1 950,45.4699158,-73.3742268,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/5-1-2-a-louer-st-hubert/1581743834
4007,Duplex/Triplex,4 1/2,1,950,"A Baldwin, H1K3C5, Anjou, QC",900,45.6092231,-73.5461708,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/anjou-4-1-2-a-louer/1576356413
4008,Duplex/Triplex, 5 1/2 et coin détente,1,1 450,"H2J3W6, Canada",3 000,45.5357907,-73.5846974,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/rue-fabre-all-included-penthouse-rooftop-terrasse/1578786328
4009,Duplex/Triplex, 5 1/2 et coin détente,1,1 200,"Rue Lacordaire, Montréal, QC H1T 2K1, Canada",1 600,45.5803093,-73.5652987,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/very-big-5-1-2-for-rent/1578759460
4010,Duplex/Triplex,5 1/2,1,1 300,"7030 Rue Lacroix, Montréal, QC H4E 2V3, Canada",1 490,45.4471672,-73.6010419,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-min-to-metro-angrinion-51-2-in-the-first-floor-for-rent/1575950436
4011,Duplex/Triplex,5 1/2,1,1 200,"7032 Rue Lacroix, Montréal, QC H4E 2V3, Canada",1 290,45.447164,-73.600977,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/near-metro-angrinion-1-minute-3bedroom51-2-for-rent/1578736564
4012,Duplex/Triplex, 5 1/2 et coin détente,1,800,"Rue Stephens, Verdun, QC H4H 2H4, Canada",1 350,45.445822,-73.5870638,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/verdun-west-3-bedrooms-private-garage/1578733435
4013,Duplex/Triplex,5 1/2,1,1 000,"H4E3B6, Canada",1 650,45.4466925,-73.5949633,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-avec-cour-et-garage-renove-a-5-min-du-metro-angrignon/1564833240
4014,Duplex/Triplex, 4 1/2 et coin détente,1,1 220,"3407 rue st-jacques, Montreal, QC, H4C 1G9",2 350,45.4826562,-73.5817304,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedrooms-1-bathroom-near-atwater-market/1578375875
4015,Duplex/Triplex,3 1/2,1,480,"7657 Rue Rousselot, Montréal, QC H2E 1Z2, Canada",850,45.548833,-73.615928,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tres-beau-3-1-2-a-louer-dans-villeray-disponible-le-1er-septembr/1578124973
4016,Duplex/Triplex,5 1/2,1,1 200,"H8R3X1, Canada",1 400,45.4236359,-73.6298968,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lasallle-large-upper-5-1-2/1578093114
4017,Duplex/Triplex,4 1/2,1,820,"4253a Rue de la Roche, Montréal, QC H2J 3H8, Canada",1 550,45.527066,-73.5744839,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-4253a-delaroche-4-1-2-de-820pc-entierement-renove/1578068973
4018,Duplex/Triplex,5 1/2,1,1 100,", Plateau  H2x2n9  QC, Canada",1 700,45.5133186,-73.5747031,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedroom-renovated-next-to-mcgill-plateau-september-1/1578068307
4019,Duplex/Triplex,3 1/2,1,550,"406 Rue Verchères, Longueuil, QC J4K 2Y6, Canada",795,45.5177651,-73.5143231,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/appartement-3-1-2/1574501939
4020,Duplex/Triplex,5 1/2,1,1 200,"H1H5J1, Canada",1 290,45.5847241,-73.652748,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-et-grand-5-1-2-a-30-sec-du-parc-de-la-visitation/1578053746
4021,Duplex/Triplex,5 1/2,1,1 200,", J4R1K4 J4R1K4 QC, Canada",Sur,45.4889713,-73.4944291,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/grand-5-1-2-a-louer-a-st-lambert-514-963-3403/1566604911
4022,Duplex/Triplex,4 1/2,1,850,", Nouveau Rosemont H1T3W7 QC, Canada",Sur,45.5781768,-73.565755,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-a-louer/1569381047
4023,Duplex/Triplex,5 1/2,3,1 200,"7712 Av. Bloomfield, Montréal, QC H3N 2H5, Canada",1 400,45.5290858,-73.630314,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-big-bedrooms-5-1-2-parc-acadia-metro-parc-extension/1578035829
4024,Duplex/Triplex,5 1/2,1,100,"207 Av. Michaud, Laval, QC H7N 3P4, Canada",1 400,45.5535326,-73.7117215,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/beaux-app-5-1-2/1578035446
